Date;Location;MinTemp;MaxTemp;Rainfall;Evaporation;Sunshine;WindGustDir;WindGustSpeed;WindDir9am;WindSpeed9am;Humidity9am;Pressure9am;Pressure3pm
13.03.2012;BadgerysCreek;13.9;27.5;0;;;ENE;26;SW;4;92;1022.5;1019.3
14.03.2012;BadgerysCreek;14.6;27.5;0;;;E;30;ESE;6;96;1020.8;1017.2
15.03.2012;BadgerysCreek;18.4;28.6;0;;;E;28;;0;89;1017.4;1013.9
16.03.2012;BadgerysCreek;19.3;29.6;0;;;NW;78;;0;92;1013;1008.7
17.03.2012;BadgerysCreek;18.6;21;39.2;;;SW;28;SSW;4;98;1014;1015.1
18.03.2012;BadgerysCreek;14.6;23.3;2;;;S;33;SW;17;70;1023;1022.3
19.03.2012;BadgerysCreek;14.9;23.4;0.4;;;E;41;S;9;82;1024.2;1022.8
20.03.2012;BadgerysCreek;15.6;24.9;1.8;;;ENE;22;SW;9;86;1020.8;1016.5
21.03.2012;BadgerysCreek;17.6;27;0;;;NNE;30;N;11;89;1010.6;1004.7
22.03.2012;BadgerysCreek;16.6;18.9;0;;;SSE;35;SSW;9;82;1010;1008.1
23.03.2012;BadgerysCreek;14.2;24.6;3.6;;;WSW;41;NNE;4;87;1003.7;1002.3
24.03.2012;BadgerysCreek;8.1;23.9;0;;;SW;37;W;13;57;1012.9;1011.7
25.03.2012;BadgerysCreek;10.5;22.2;0;;;ESE;24;SW;11;82;1022.3;1020.8
26.03.2012;BadgerysCreek;13.2;25;0;;;ENE;26;SW;6;89;1023.7;1020.4
27.03.2012;BadgerysCreek;15.2;26.9;0;;;E;24;E;4;92;1023.5;1021
28.03.2012;BadgerysCreek;16.9;23.7;0;;;ENE;20;WSW;4;98;1023.2;1020.2
29.03.2012;BadgerysCreek;13.8;27.4;1.2;;;SSE;39;SW;6;100;1019.4;1015.9
30.03.2012;BadgerysCreek;12.9;26.1;0.2;;;E;19;SW;9;100;1019.5;1016.5
31.03.2012;BadgerysCreek;11.9;27.8;0;;;NNE;19;SE;6;100;1019.1;1016.5
01.04.2012;BadgerysCreek;11.7;28;0;;;WSW;39;N;2;73;1018;1014.3
02.04.2012;BadgerysCreek;14.4;26.6;6;;;ENE;22;SW;7;80;1018.1;1014.1
03.04.2012;BadgerysCreek;12.5;28.7;0.2;;;NNE;17;;0;100;1016.2;1013.2
04.04.2012;BadgerysCreek;14.6;27.7;0;;;ENE;28;;0;85;1017.8;1015.6
05.04.2012;BadgerysCreek;15.4;27.4;0;;;NNE;41;N;7;75;1021.3;1018.5
06.04.2012;BadgerysCreek;14.4;25.9;0;;;NNE;28;N;7;75;1021.5;1016.5
07.04.2012;BadgerysCreek;13.4;28.5;0;;;SE;33;SW;4;84;1015.6;1016.5
08.04.2012;BadgerysCreek;16.8;23.4;0;;;WSW;35;N;4;74;1019.5;1013.3
09.04.2012;BadgerysCreek;8.4;23.7;0;;;SW;41;SW;15;49;1016.7;1014
10.04.2012;BadgerysCreek;7.4;18.5;0.6;;;SW;43;SW;24;52;1025.2;1026.1
11.04.2012;BadgerysCreek;8.2;20.7;0.2;;;S;41;SW;22;57;1031.2;1030.1
12.04.2012;BadgerysCreek;11.6;22.8;0;;;SSW;22;SW;15;68;1033.2;1030.6
13.04.2012;BadgerysCreek;7.2;25.3;0.2;;;NNE;15;WSW;4;84;1032;1027.6
14.04.2012;BadgerysCreek;10;25.8;0;;;ENE;17;;0;76;1028.2;1023.7
15.04.2012;BadgerysCreek;12.6;26.3;0;;;SW;17;WSW;7;74;1025.4;1022
16.04.2012;BadgerysCreek;11.7;25;0;;;SE;26;SW;15;76;1023.8;1021.6
17.04.2012;BadgerysCreek;14.1;20.9;0;;;S;37;SW;11;81;1023.8;1021
18.04.2012;BadgerysCreek;16;19.4;31.8;;;E;33;NNW;2;99;1021.5;1018.6
19.04.2012;BadgerysCreek;16.9;25.2;82.4;;;E;24;;0;93;1019.7;1015.8
20.04.2012;BadgerysCreek;14.1;26.6;0.6;;;ENE;13;NW;2;100;1016.5;1014
21.04.2012;BadgerysCreek;15.3;25.7;0;;;ENE;20;WSW;11;98;1015.7;1012.7
22.04.2012;BadgerysCreek;12.7;19.8;1.2;;;WSW;11;NE;6;100;1014.5;1011.2
23.04.2012;BadgerysCreek;14.9;18.3;1.6;;;NNE;19;NNE;11;99;1013.7;1010.6
24.04.2012;BadgerysCreek;13.1;23.1;4.2;;;WNW;50;SSW;2;100;1012.1;1009.9
25.04.2012;BadgerysCreek;5.8;19.3;0.4;;;WSW;61;W;15;60;1012;1008.7
26.04.2012;BadgerysCreek;10;21.1;0;;;SW;30;WSW;13;63;1018.8;1017
27.04.2012;BadgerysCreek;9.1;22.4;0;;;ESE;19;NNE;6;83;1022;1020.2
28.04.2012;BadgerysCreek;10.4;22.9;0;;;NE;19;NE;7;97;1021.9;1017
29.04.2012;BadgerysCreek;9.3;18.3;0;;;S;37;SSW;19;65;1021.6;1022.4
30.04.2012;BadgerysCreek;8.4;20.4;0;;;WSW;19;SW;11;82;1027.6;1025
01.05.2012;BadgerysCreek;7.6;22.2;0;;;NNE;28;;0;92;1027.2;1023.2
02.05.2012;BadgerysCreek;7.1;23.9;0;;;W;22;;0;93;1023.3;1018.4
03.05.2012;BadgerysCreek;10.1;22;1;;;SSW;17;SW;7;89;1019.8;1017.1
04.05.2012;BadgerysCreek;8.1;20.4;0;;;SW;26;SW;9;57;1020.8;1016.7
05.05.2012;BadgerysCreek;7.5;21.1;0;;;WSW;26;SW;19;70;1017.4;1013.5
06.05.2012;BadgerysCreek;3.9;20.3;0;;;SW;24;W;2;80;1017.3;1014.4
07.05.2012;BadgerysCreek;5.7;18.6;0;;;S;17;SW;2;96;1018.6;1015.9
08.05.2012;BadgerysCreek;4.5;23.5;0;;;SW;13;ENE;4;87;1019.1;1016.1
09.05.2012;BadgerysCreek;4.8;25;0;;;N;17;NNW;4;81;1021.4;1019
10.05.2012;BadgerysCreek;7.3;27.1;0;;;E;20;ESE;2;85;1022;1019
11.05.2012;BadgerysCreek;9.3;27;0;;;NW;35;NNW;2;99;1018.8;1013.5
12.05.2012;BadgerysCreek;8.5;19.6;0;;;SW;35;SW;13;71;1018;1014.2
13.05.2012;BadgerysCreek;8.1;17.4;0;;;WSW;59;W;26;51;1014.4;1012.4
14.05.2012;BadgerysCreek;2.8;17.3;0;;;SW;35;SW;9;67;1022.3;1021.8
15.05.2012;BadgerysCreek;4;19.1;0;;;SW;30;SW;6;69;1024.8;1022
16.05.2012;BadgerysCreek;5.9;20.1;0;;;SW;26;SW;13;80;1025.4;1022.6
17.05.2012;BadgerysCreek;4.1;19.9;0.2;;;NNE;13;WSW;2;100;1025.3;1021.9
18.05.2012;BadgerysCreek;4.2;21.5;0;;;SW;11;;0;100;1025.3;1021.1
19.05.2012;BadgerysCreek;2.4;21.4;0.2;;;SSW;24;;0;100;1023.3;1020.4
20.05.2012;BadgerysCreek;6;19.2;0;;;E;22;SW;11;78;1026.4;1023.8
21.05.2012;BadgerysCreek;6.1;19.9;0;;;N;19;;0;100;1025.8;1021.4
22.05.2012;BadgerysCreek;2.1;20.4;0.2;;;W;24;N;7;99;1024.1;1020.6
23.05.2012;BadgerysCreek;1;20.8;0;;;N;22;;0;100;1024.7;1019.9
24.05.2012;BadgerysCreek;1.5;12.6;0;;;N;15;WSW;6;100;1021.1;1018.4
25.05.2012;BadgerysCreek;8.4;17.6;11.4;;;WNW;57;NNW;6;100;1012.4;1009.1
26.05.2012;BadgerysCreek;3.1;17;0;;;WSW;54;NW;15;50;1014.6;1013.1
27.05.2012;BadgerysCreek;3.7;18.1;0;;;SSW;30;SSW;4;82;1020.6;1019.6
28.05.2012;BadgerysCreek;6.1;18.4;0;;;S;22;WSW;11;78;1027;1025.4
29.05.2012;BadgerysCreek;8.4;18.4;0;;;SSW;22;SW;13;79;1031.9;1030.7
30.05.2012;BadgerysCreek;6.6;19.3;0;;;SSW;20;SW;11;91;1035.6;1032.5
31.05.2012;BadgerysCreek;7.7;20.1;0;;;SW;19;W;4;73;1034;1030.5
01.06.2012;BadgerysCreek;9;18.3;0;;;NNE;13;WSW;4;100;1029.6;1025.8
02.06.2012;BadgerysCreek;11.7;16.8;0.6;;;ENE;13;WSW;7;100;1022.8;1018.9
03.06.2012;BadgerysCreek;12.7;15.3;16;;;WSW;15;SW;6;100;1014.9;1010.7
04.06.2012;BadgerysCreek;9.3;19.5;0.2;;;WSW;30;WNW;6;100;1004.6;1000.8
05.06.2012;BadgerysCreek;5.6;14.2;0;;;SSW;52;SSW;2;82;1000.9;1001.7
06.06.2012;BadgerysCreek;9.3;13.7;13.2;;;SSW;39;SSW;19;80;1017.3;1018.6
07.06.2012;BadgerysCreek;6.1;16.9;0.2;;;SW;26;SW;13;72;1023.7;1021.2
08.06.2012;BadgerysCreek;1.3;16.9;0.2;;;SW;15;NW;2;91;1026.4;1023.9
09.06.2012;BadgerysCreek;1.8;17.2;0;;;WSW;17;N;4;93;1027;1024
10.06.2012;BadgerysCreek;4.8;15.8;0.2;;;WSW;20;SW;11;87;1026.3;1023.5
11.06.2012;BadgerysCreek;10;13.2;11.6;;;SSW;20;SW;11;97;1023.2;1021.3
12.06.2012;BadgerysCreek;10.3;18.4;30.8;;;SE;35;S;7;91;1021.4;1019.2
13.06.2012;BadgerysCreek;9.3;17.3;4.6;;;SW;24;SW;13;85;1021.5;1019.6
14.06.2012;BadgerysCreek;8.5;18.2;0.8;;;NNE;20;NW;4;100;1019.7;1015.9
15.06.2012;BadgerysCreek;6.7;20.4;0;;;NNE;15;WNW;4;100;1016.9;1013.1
16.06.2012;BadgerysCreek;5.8;11.9;0.2;;;WNW;20;SE;4;99;1018;1014
17.06.2012;BadgerysCreek;4.9;17.2;6.8;;;W;52;N;9;79;1019;1017.2
18.06.2012;BadgerysCreek;2.8;17.8;0;;;WSW;24;NE;6;83;1022.4;1019.8
19.06.2012;BadgerysCreek;2.2;18.4;0;;;W;46;NNW;4;85;1020.2;1018.2
20.06.2012;BadgerysCreek;1.4;15.8;0;;;N;13;SW;4;99;1023;1017.7
21.06.2012;BadgerysCreek;0.3;17.4;0;;;NNE;26;;0;99;1016.5;1010
22.06.2012;BadgerysCreek;4.3;16.2;0;;;WNW;57;WNW;19;50;1006.7;1008.1
23.06.2012;BadgerysCreek;2.2;16.1;0;;;WSW;30;NE;2;80;1022.2;1021.4
24.06.2012;BadgerysCreek;0.4;17.4;0;;;W;28;N;4;84;1028.7;1026.7
25.06.2012;BadgerysCreek;-0.3;18.8;0;;;SW;31;N;2;92;1028;1024
26.06.2012;BadgerysCreek;4.4;13.3;0;;;SSW;20;SW;7;90;1031.2;1029.8
27.06.2012;BadgerysCreek;6.4;16.1;0.8;;;ESE;17;SW;9;89;1032.2;1028.7
28.06.2012;BadgerysCreek;5.6;17.4;0;;;S;15;WSW;9;94;1026.4;1020.8
29.06.2012;BadgerysCreek;7.6;19.8;0;;;NE;13;;0;100;1016;1010.7
30.06.2012;BadgerysCreek;2.3;18.7;0;;;WSW;22;;0;100;1014;1011.4
01.07.2012;BadgerysCreek;2.8;15.6;0;;;W;41;;0;96;1016.3;1014
02.07.2012;BadgerysCreek;-0.2;15.3;0;;;WSW;43;N;7;85;1016.6;1016.1
03.07.2012;BadgerysCreek;1;15.5;0;;;SW;31;;0;78;1020.9;1018.1
04.07.2012;BadgerysCreek;4.6;15.8;0;;;SSW;39;SW;22;61;1025.1;1025.4
05.07.2012;BadgerysCreek;5.5;15.3;0;;;SSW;39;SW;20;63;1031.8;1030.7
06.07.2012;BadgerysCreek;8.1;16.1;1.2;;;SSW;30;SW;17;75;1033.8;1031.6
07.07.2012;BadgerysCreek;4.3;16.8;0;;;SSW;19;SW;11;75;1032.9;1030.5
08.07.2012;BadgerysCreek;5.9;18.2;0;;;NE;19;SW;4;97;1031.5;1028
09.07.2012;BadgerysCreek;2.1;17.7;0;;;N;20;;0;100;1030.6;1026.2
10.07.2012;BadgerysCreek;3.3;13.8;0;;;NE;9;N;4;100;1026.9;1021.5
11.07.2012;BadgerysCreek;6.7;19.6;8;;;WNW;31;NNE;9;83;1019.8;1017.4
12.07.2012;BadgerysCreek;6.3;13.6;0.2;;;N;20;;0;95;1018.2;1012.9
13.07.2012;BadgerysCreek;7.3;21.9;2;;;NNE;28;NNW;6;100;1011.8;1007.3
14.07.2012;BadgerysCreek;4.5;18.9;0;;;WNW;41;NW;4;87;1013.3;1009.8
15.07.2012;BadgerysCreek;2.4;17.3;0;;;WSW;41;;0;70;1017.2;1017.4
16.07.2012;BadgerysCreek;2.8;20;0;;;W;20;N;7;78;1027.8;1025.2
17.07.2012;BadgerysCreek;1.4;19.9;0;;;W;22;;0;100;1026.5;1021.4
18.07.2012;BadgerysCreek;2;18.5;0;;;WSW;22;SW;4;100;1019.9;1015.6
19.07.2012;BadgerysCreek;3.8;15.7;0;;;SSE;37;SW;17;70;1020.9;1020.4
20.07.2012;BadgerysCreek;1.9;16.8;0;;;SW;26;SSW;11;75;1026.2;1024.7
21.07.2012;BadgerysCreek;5.7;16.5;0;;;SW;30;SSW;17;72;1030.2;1028.6
22.07.2012;BadgerysCreek;6.4;17.6;0;;;SSE;37;SW;19;76;1030.3;1028.3
23.07.2012;BadgerysCreek;8.5;15.6;3.6;;;S;31;SW;13;90;1030;1027.2
24.07.2012;BadgerysCreek;8.9;15.3;2;;;WSW;17;SW;7;88;1028.3;1025.8
25.07.2012;BadgerysCreek;4.5;17.8;0.2;;;NNE;22;NNE;4;100;1024;1019.2
26.07.2012;BadgerysCreek;5.3;18.4;0;;;NW;41;NW;4;100;1015.5;1010.7
27.07.2012;BadgerysCreek;2.3;17.1;0.6;;;WSW;35;;0;100;1013.1;1010.4
28.07.2012;BadgerysCreek;2.6;16.8;0;;;WSW;37;ENE;2;73;1016.7;1016.3
29.07.2012;BadgerysCreek;2.6;16.8;0;;;WSW;28;S;7;74;1022.8;1021.4
30.07.2012;BadgerysCreek;4.4;15.7;0;;;SW;37;SW;17;61;1025;1022.3
31.07.2012;BadgerysCreek;2.4;15.2;0;;;SW;37;SW;22;65;1026.5;1023.2
01.08.2012;BadgerysCreek;3.2;15.8;0;;;S;37;WSW;9;72;1022.9;1019.5
02.08.2012;BadgerysCreek;2.9;16.9;0;;;WSW;31;SW;15;67;1022.4;1018
03.08.2012;BadgerysCreek;1.8;18;0;;;WSW;26;NW;4;87;1017.8;1014.4
04.08.2012;BadgerysCreek;-0.9;19.9;0;;;WSW;31;;0;89;1017.9;1014.5
05.08.2012;BadgerysCreek;-0.6;21.9;0;;;NW;43;S;2;92;1016.5;1011.6
06.08.2012;BadgerysCreek;6.3;17.9;0;;;WSW;50;WSW;13;42;1014.6;1015.7
07.08.2012;BadgerysCreek;-0.7;18;0;;;NNE;15;NNE;11;75;1024.8;1020.9
08.08.2012;BadgerysCreek;-1.1;21;0;;;N;20;NNE;11;74;1021.6;1015.3
09.08.2012;BadgerysCreek;4.7;18.9;0;;;WSW;57;N;4;76;1014.8;1010.8
10.08.2012;BadgerysCreek;5.4;17.7;0;;;SSW;72;SW;28;46;1016;1016.6
11.08.2012;BadgerysCreek;7.2;17.6;0;;;SSW;52;SW;22;51;1021.4;1020.7
12.08.2012;BadgerysCreek;9.5;16;0;;;SW;37;SSW;19;55;1026.2;1024.9
13.08.2012;BadgerysCreek;5.7;18.5;0;;;SW;26;WSW;9;64;1027.3;1022.3
14.08.2012;BadgerysCreek;0.5;19.5;0;;;W;19;SW;4;84;1021.7;1017.6
15.08.2012;BadgerysCreek;0.9;23.8;0;;;W;31;;0;83;1016.8;1010.9
16.08.2012;BadgerysCreek;4.9;19.7;0;;;SW;28;W;7;56;1015.2;1010.3
17.08.2012;BadgerysCreek;1.1;21;0;;;W;70;N;17;62;1007;1004.5
18.08.2012;BadgerysCreek;6.2;17.8;0;;;W;50;SW;6;48;1007.5;1008.4
19.08.2012;BadgerysCreek;5.7;19.9;0;;;SW;30;WSW;11;57;1020.6;1018.5
20.08.2012;BadgerysCreek;0.8;18.6;0;;;NNW;17;N;6;67;1024.5;1018.8
21.08.2012;BadgerysCreek;4.1;21.1;0;;;WNW;30;N;4;72;1020.7;1015.4
22.08.2012;BadgerysCreek;4;24.9;0;;;NNE;37;;0;75;1015.6;1009.3
23.08.2012;BadgerysCreek;7.8;28.8;0;;;NNW;76;WNW;17;51;1009.8;1005.7
24.08.2012;BadgerysCreek;9.6;18.9;3;;;NW;56;NW;24;50;1014.9;1012
25.08.2012;BadgerysCreek;4.1;19.7;0;;;WSW;30;SW;6;50;1018.3;1015.3
26.08.2012;BadgerysCreek;2.8;19.6;0.2;;;SW;37;SW;19;52;1018.5;1016.8
29.08.2012;BadgerysCreek;2;21.5;;;;N;33;;0;88;1017.7;1009.9
30.08.2012;BadgerysCreek;5.2;21.4;0;;;WSW;50;NNW;7;60;1010.6;1009.5
31.08.2012;BadgerysCreek;6.5;18.5;0;;;W;46;SW;22;45;1017.1;1014.4
01.09.2012;BadgerysCreek;-0.2;17.6;0;;;WSW;33;SW;17;49;1022.5;1020.1
02.09.2012;BadgerysCreek;4.1;21;0;;;WSW;26;WSW;9;62;1024.4;1019.3
03.09.2012;BadgerysCreek;0.9;23.7;0;;;E;28;N;4;56;1022.2;1019.1
04.09.2012;BadgerysCreek;2.2;25.3;0;;;E;24;NE;2;61;1023;1018.9
05.09.2012;BadgerysCreek;1.8;28.3;0;;;NNW;63;N;6;58;1016;1006.5
06.09.2012;BadgerysCreek;13.1;26.4;0;;;WNW;59;WNW;17;25;1007.7;1005.6
07.09.2012;BadgerysCreek;7.6;21.3;0;;;WNW;74;W;26;28;1006.1;1006.9
08.09.2012;BadgerysCreek;5.7;20.3;0;;;W;54;WSW;22;45;1014.9;1014
09.09.2012;BadgerysCreek;6.5;22.4;0;;;WSW;43;SW;9;45;1021.6;1020.6
10.09.2012;BadgerysCreek;2.3;25.9;0;;;NNE;26;NNE;6;65;1025.4;1019.1
11.09.2012;BadgerysCreek;6.1;22.2;0;;;SE;28;SSW;13;68;1025.3;1021.8
12.09.2012;BadgerysCreek;5.8;24.9;0;;;NNE;28;N;9;76;1023.3;1014.9
13.09.2012;BadgerysCreek;5;22.7;0;;;SSW;43;SW;6;86;1006.7;1007.6
14.09.2012;BadgerysCreek;2.2;19.9;2.6;;;SSW;31;SW;11;59;1019.7;1016.4
15.09.2012;BadgerysCreek;3.4;20.3;0;;;ESE;22;WSW;11;58;1025.1;1022.9
16.09.2012;BadgerysCreek;4.5;22.6;0;;;NNE;24;N;9;61;1021.8;1015.4
17.09.2012;BadgerysCreek;8.3;22.1;0;;;S;31;SSW;11;68;1019.5;1016.2
18.09.2012;BadgerysCreek;7;22.3;0.6;;;N;33;SSW;4;100;1018.7;1012.4
19.09.2012;BadgerysCreek;5.5;22.9;2;;;WSW;31;NNW;2;75;1016.1;1013.8
20.09.2012;BadgerysCreek;7.3;24.6;0;;;E;26;NNE;4;68;1019.2;1013.8
21.09.2012;BadgerysCreek;8.5;26.1;0;;;SW;44;NNE;6;97;1012.5;1009.4
22.09.2012;BadgerysCreek;6;24.2;0;;;ESE;35;WNW;4;53;1016.3;1012.3
23.09.2012;BadgerysCreek;4.9;29.2;0;;;SW;41;NNE;7;76;1011.4;1004.8
24.09.2012;BadgerysCreek;7.3;23.3;0;;;WSW;54;WSW;22;35;1013.4;1010.7
25.09.2012;BadgerysCreek;4.8;21.5;0;;;E;35;SW;6;50;1022;1019.5
26.09.2012;BadgerysCreek;10.4;24.1;0.2;;;ESE;35;NNE;13;67;1022.5;1017.6
27.09.2012;BadgerysCreek;7.9;28;0;;;NNE;24;N;4;82;1018.9;1012.4
28.09.2012;BadgerysCreek;12.2;33.4;0;;;NW;59;NNW;6;52;1009;1003.7
29.09.2012;BadgerysCreek;15.8;22.3;9.4;;;W;59;WNW;19;55;1006.2;1007.9
30.09.2012;BadgerysCreek;6.5;20.9;0;;;WSW;44;W;26;35;1019.3;1017.8
01.10.2012;BadgerysCreek;4.5;21.9;0;;;ESE;41;SSW;6;57;1028;1024.5
02.10.2012;BadgerysCreek;8;22.8;0;;;E;24;W;7;56;1032.9;1028.2
03.10.2012;BadgerysCreek;5;30.6;0;;;NNE;24;N;4;61;1026.2;1019.8
04.10.2012;BadgerysCreek;7.8;32.1;0;;;WNW;43;N;6;48;1019;1013.6
05.10.2012;BadgerysCreek;10.6;35;0;;;W;57;NNW;6;35;1014.7;1011.6
06.10.2012;BadgerysCreek;14.7;17.4;0;;;NNE;28;E;6;94;1019.3;1013.7
07.10.2012;BadgerysCreek;10.1;22.4;5.6;;;SW;41;SW;7;57;1014.2;1012.7
08.10.2012;BadgerysCreek;11.1;19.4;0;;;E;33;SSE;9;57;1017.3;1012.6
09.10.2012;BadgerysCreek;10.3;21.3;2.4;;;ESE;33;WSW;4;78;1013.3;1010
10.10.2012;BadgerysCreek;4.9;26.7;0;;;WSW;35;SW;6;79;1011.9;1006.6
11.10.2012;BadgerysCreek;11.7;20;6.2;;;W;37;;0;97;1005.8;1003.3
12.10.2012;BadgerysCreek;6.1;16.9;9.8;;;SW;59;WNW;35;92;1006;1011.4
13.10.2012;BadgerysCreek;4.2;21.6;18.4;;;ESE;28;SW;7;73;1019.9;1018.4
14.10.2012;BadgerysCreek;8;21.9;0.2;;;ENE;30;WSW;7;75;1025.8;1023
15.10.2012;BadgerysCreek;6.2;29.1;0;;;SW;31;NW;4;78;1024.9;1019.8
16.10.2012;BadgerysCreek;9.3;32.6;0;;;NW;43;;0;74;1018.8;1014.1
17.10.2012;BadgerysCreek;12.4;24.6;0;;;E;35;SSW;19;34;1015.8;1015.5
18.10.2012;BadgerysCreek;14.3;24.1;0;;;NNE;28;NNE;7;65;1022.6;1018.4
19.10.2012;BadgerysCreek;12;30.4;0;;;ENE;24;;0;95;1016.5;1010.7
20.10.2012;BadgerysCreek;10.1;34.5;0;;;WSW;44;;0;49;1008.2;1007.1
21.10.2012;BadgerysCreek;9.5;29.6;0;;;W;44;N;2;81;1014.1;1010
22.10.2012;BadgerysCreek;8.7;20.2;0;;;S;59;SW;7;74;1016;1019.1
23.10.2012;BadgerysCreek;8.8;20.7;0.2;;;ENE;31;SSW;11;57;1027.6;1025.9
24.10.2012;BadgerysCreek;5.2;27.4;0;;;NNE;33;NNE;9;67;1024;1016.6
25.10.2012;BadgerysCreek;7.9;34.2;0;;;SW;52;WSW;2;77;1013.1;1005.7
26.10.2012;BadgerysCreek;13.5;24.4;0;;;SW;35;;0;78;1010.7;1006.7
27.10.2012;BadgerysCreek;8.5;22.7;0;;;ENE;48;SW;13;41;1015.7;1015.3
28.10.2012;BadgerysCreek;10.9;21.1;0;;;E;28;SSE;7;62;1025.7;1023.6
29.10.2012;BadgerysCreek;8;24.7;0;;;E;33;SW;4;64;1025.1;1019.9
30.10.2012;BadgerysCreek;9.4;27.4;0;;;E;31;NNW;4;61;1019.6;1014.4
31.10.2012;BadgerysCreek;11.3;33.1;0;;;ESE;39;NW;4;64;1016.1;1011.6
01.11.2012;BadgerysCreek;12.4;34.4;0;;;WSW;61;NNE;4;61;1008.3;1001.2
02.11.2012;BadgerysCreek;11.7;22.4;0;;;ESE;33;S;11;46;1015.4;1014.1
03.11.2012;BadgerysCreek;11.6;18.8;0;;;SE;22;S;7;83;1021.1;1020.2
04.11.2012;BadgerysCreek;11.4;26.5;0;;;NNW;33;WSW;4;67;1020.3;1016.1
05.11.2012;BadgerysCreek;11.4;33.5;0.2;;;WSW;33;E;4;76;1018.2;1013.3
06.11.2012;BadgerysCreek;17.3;34;0.6;;;E;31;WSW;4;74;1015.6;1011.2
07.11.2012;BadgerysCreek;18.5;26.5;0.2;;;NE;22;E;4;80;1013.8;1009.6
08.11.2012;BadgerysCreek;16.7;30.3;1.4;;;SE;37;ESE;4;76;1012;1010.3
09.11.2012;BadgerysCreek;15.6;30.3;12.4;;;WSW;35;N;6;91;1014.4;1011.5
10.11.2012;BadgerysCreek;13.5;20.8;0;;;ESE;39;SSE;9;69;1022.9;1022.8
11.11.2012;BadgerysCreek;8.4;22.9;0;;;ESE;31;SE;9;55;1028.6;1025.5
12.11.2012;BadgerysCreek;7.3;28.6;0;;;NNE;35;NNE;7;66;1025;1018.2
13.11.2012;BadgerysCreek;11.7;24.6;0;;;SE;33;S;7;50;1020.1;1018.2
14.11.2012;BadgerysCreek;13.7;19.6;2.6;;;E;28;SSW;6;95;1019.6;1016.6
15.11.2012;BadgerysCreek;13.8;28.3;0.4;;;ENE;19;NNW;2;84;1015.2;1010.3
16.11.2012;BadgerysCreek;16.3;17.5;1;;;SSE;20;S;2;88;1012.6;1011
17.11.2012;BadgerysCreek;13.6;22.5;13;;;ESE;30;SW;2;75;1016.7;1014
18.11.2012;BadgerysCreek;13.3;27.5;0;;;S;46;N;11;64;1012.8;1006
19.11.2012;BadgerysCreek;8.6;22;0;;;S;50;W;7;45;1014.1;1015.1
20.11.2012;BadgerysCreek;13.4;24;1.4;;;ENE;33;SSE;13;58;1022.4;1021.4
21.11.2012;BadgerysCreek;8.4;28.9;0;;;NNE;31;NNE;13;64;1018;1011.3
22.11.2012;BadgerysCreek;16;19.2;0;;;SSE;43;S;13;63;1017.2;1017
23.11.2012;BadgerysCreek;13.4;24.2;0;;;ESE;35;SSW;6;66;1020.1;1017.6
24.11.2012;BadgerysCreek;14.9;29;0;;;NE;31;NNE;7;69;1018.7;1013.5
25.11.2012;BadgerysCreek;15.8;37.2;0;;;ENE;35;SW;4;65;1014.1;1011.6
26.11.2012;BadgerysCreek;17;31.6;0;;;ENE;44;SSE;4;78;1016;1012.1
27.11.2012;BadgerysCreek;19.2;25.2;2.4;;;SSW;26;S;6;82;1014.2;1014.3
28.11.2012;BadgerysCreek;16.9;22.3;10;;;ENE;22;S;4;91;1018.3;1016
29.11.2012;BadgerysCreek;18.2;30.5;2.8;;;E;26;NNW;6;88;1016.9;1012.9
30.11.2012;BadgerysCreek;18.1;38.4;0.2;;;WSW;28;NE;2;73;1013.2;1009.4
01.01.2013;BadgerysCreek;17.6;37.4;0;;;E;35;ENE;7;73;1011.8;1006.9
02.01.2013;BadgerysCreek;16.6;27.5;0;;;SE;33;NE;4;71;1013.7;1014.6
03.01.2013;BadgerysCreek;15.9;28.9;0;;;ENE;28;SW;2;64;1018.8;1015.4
04.01.2013;BadgerysCreek;14;34.3;0;;;E;31;NE;6;70;1016.7;1012.3
05.01.2013;BadgerysCreek;14.7;38;0;;;E;30;SE;2;69;1016.2;1012.8
06.01.2013;BadgerysCreek;17.7;33.8;0;;;E;35;WSW;6;75;1021.1;1018.1
07.01.2013;BadgerysCreek;20.5;32.7;0;;;ENE;31;SE;6;68;1022.3;1016.8
08.01.2013;BadgerysCreek;16.3;41.5;0;;;WNW;52;NNE;6;58;1006;998.9
09.01.2013;BadgerysCreek;20.1;25.7;0;;;E;37;ESE;11;62;998.9;1000.9
10.01.2013;BadgerysCreek;18.4;26.7;0;;;ENE;35;S;7;64;1009.8;1008.8
11.01.2013;BadgerysCreek;17.9;37.5;0;;;ESE;30;N;11;62;1009.7;1004.3
12.01.2013;BadgerysCreek;18.8;38.1;0;;;NNE;33;W;2;58;1006.1;1005.2
13.01.2013;BadgerysCreek;20.2;24.2;0;;;SE;26;NE;9;75;1011.2;1008.9
14.01.2013;BadgerysCreek;15.7;25;5.2;;;SSE;46;S;15;66;1015.6;1016.5
15.01.2013;BadgerysCreek;12.9;27.8;0;;;ENE;37;S;4;59;1019.5;1015.7
16.01.2013;BadgerysCreek;14.2;35.1;0;;;ESE;39;SW;2;69;1014.5;1010
17.01.2013;BadgerysCreek;17;34.6;0;;;E;31;SSW;2;71;1012.5;1006.3
18.01.2013;BadgerysCreek;19.3;45.8;0;;;WNW;80;N;6;65;1003;997.7
